#          i   t                         Etot                      T
           1   2.0000000000000000E-002   5.0843019151547687E-312   224.52936809510365     
           2   4.0000000000000001E-002   5.0843019151547687E-312   229.52717101330020     
           3   5.9999999999999998E-002   5.0843019151547687E-312   234.57159129017339     
           4   8.0000000000000002E-002   5.0843019151547687E-312   237.67737257933814     
           5  0.10000000000000001        5.0843019151547687E-312   238.17937611974801     
           6  0.12000000000000000        5.0843019151547687E-312   236.56889219730954     
           7  0.14000000000000001        5.0843019151547687E-312   233.94308907827724     
           8  0.16000000000000000        5.0843019151547687E-312   231.34094920679644     
           9  0.18000000000000002        5.0843019151547687E-312   229.21933389903555     
          10  0.20000000000000001        5.0843019151547687E-312   227.55824449548388     
